train_no,train_type,train_name,priority,corridor_id,service_date,scheduled_dep
90260,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,13:23
70678,SF,Superfast Express,2,COR-HWH-ASN,2026-09-10,09:35
70693,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-10,10:31
84797,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-10,11:53
25804,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,19:51
55101,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,10:21
88363,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,12:03
54700,PASS,Passenger,4,COR-HWH-ASN,2026-09-10,01:26
87576,SF,Superfast Express,2,COR-HWH-ASN,2026-09-10,04:24
26127,FRT,Freight,5,COR-HWH-ASN,2026-09-10,17:25
36049,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,11:42
22473,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-10,03:51
71836,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-10,05:25
70878,FRT,Freight,5,COR-HWH-ASN,2026-09-10,23:46
97104,PASS,Passenger,4,COR-HWH-ASN,2026-09-10,20:25
91803,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,15:55
15136,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-10,09:14
86982,SF,Superfast Express,2,COR-HWH-ASN,2026-09-10,13:16
55099,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,06:30
61188,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,15:00
15560,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,21:26
46397,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,09:25
48082,FRT,Freight,5,COR-HWH-ASN,2026-09-10,23:37
51430,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-10,06:48
50397,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,22:50
35247,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-10,18:04
29943,PASS,Passenger,4,COR-HWH-ASN,2026-09-10,19:34
51986,FRT,Freight,5,COR-HWH-ASN,2026-09-10,09:08
62385,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-10,17:16
77008,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-10,05:43
57367,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-10,05:31
80408,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-10,01:22
53341,SF,Superfast Express,2,COR-HWH-ASN,2026-09-10,15:23
14753,SF,Superfast Express,2,COR-HWH-ASN,2026-09-10,23:23
50024,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-10,07:33
90598,PASS,Passenger,4,COR-HWH-ASN,2026-09-10,05:32
88647,SF,Superfast Express,2,COR-HWH-ASN,2026-09-10,05:53
55200,SF,Superfast Express,2,COR-HWH-ASN,2026-09-10,18:43
61158,SF,Superfast Express,2,COR-HWH-ASN,2026-09-10,17:13
27793,SF,Superfast Express,2,COR-HWH-ASN,2026-09-10,17:47
76296,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-10,15:09
81148,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-11,08:14
37265,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-11,19:52
19551,FRT,Freight,5,COR-HWH-ASN,2026-09-11,08:50
94097,FRT,Freight,5,COR-HWH-ASN,2026-09-11,08:32
34090,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-11,16:47
12781,FRT,Freight,5,COR-HWH-ASN,2026-09-11,21:13
15257,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-11,15:46
64249,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-11,21:38
44956,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-11,07:43
10881,FRT,Freight,5,COR-HWH-ASN,2026-09-11,21:19
61127,SF,Superfast Express,2,COR-HWH-ASN,2026-09-11,07:35
97646,FRT,Freight,5,COR-HWH-ASN,2026-09-11,07:13
47336,PASS,Passenger,4,COR-HWH-ASN,2026-09-11,02:52
53924,SF,Superfast Express,2,COR-HWH-ASN,2026-09-11,16:59
54023,SF,Superfast Express,2,COR-HWH-ASN,2026-09-11,07:18
67841,SF,Superfast Express,2,COR-HWH-ASN,2026-09-11,18:00
99937,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-11,02:48
71858,FRT,Freight,5,COR-HWH-ASN,2026-09-11,09:20
21780,SF,Superfast Express,2,COR-HWH-ASN,2026-09-11,22:50
80345,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-11,07:34
92098,PASS,Passenger,4,COR-HWH-ASN,2026-09-11,03:21
11929,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-11,00:56
24244,PASS,Passenger,4,COR-HWH-ASN,2026-09-11,15:45
21116,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-11,01:51
93301,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-11,22:51
88636,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-11,17:59
11208,SF,Superfast Express,2,COR-HWH-ASN,2026-09-11,22:19
75572,PASS,Passenger,4,COR-HWH-ASN,2026-09-11,17:57
95261,FRT,Freight,5,COR-HWH-ASN,2026-09-11,16:52
99595,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-11,14:22
42171,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-11,20:51
37648,PASS,Passenger,4,COR-HWH-ASN,2026-09-11,13:29
27910,SF,Superfast Express,2,COR-HWH-ASN,2026-09-11,00:22
59647,FRT,Freight,5,COR-HWH-ASN,2026-09-11,13:15
10424,SF,Superfast Express,2,COR-HWH-ASN,2026-09-11,14:59
36641,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-11,11:39
58166,PASS,Passenger,4,COR-HWH-ASN,2026-09-11,10:26
24546,SF,Superfast Express,2,COR-HWH-ASN,2026-09-11,20:33
78555,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-11,09:24
59284,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-11,21:44
98327,FRT,Freight,5,COR-HWH-ASN,2026-09-11,07:28
87354,PASS,Passenger,4,COR-HWH-ASN,2026-09-11,01:50
79498,PASS,Passenger,4,COR-HWH-ASN,2026-09-11,14:09
80390,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-11,15:00
78480,PASS,Passenger,4,COR-HWH-ASN,2026-09-11,14:20
32327,FRT,Freight,5,COR-HWH-ASN,2026-09-11,14:21
32720,FRT,Freight,5,COR-HWH-ASN,2026-09-12,19:56
74277,PASS,Passenger,4,COR-HWH-ASN,2026-09-12,08:34
58536,SF,Superfast Express,2,COR-HWH-ASN,2026-09-12,16:07
11601,SF,Superfast Express,2,COR-HWH-ASN,2026-09-12,01:23
60374,FRT,Freight,5,COR-HWH-ASN,2026-09-12,20:32
86019,SF,Superfast Express,2,COR-HWH-ASN,2026-09-12,03:53
68933,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-12,23:36
47256,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-12,14:08
40615,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-12,00:08
11927,PASS,Passenger,4,COR-HWH-ASN,2026-09-12,13:26
18301,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-12,19:36
83993,FRT,Freight,5,COR-HWH-ASN,2026-09-12,13:53
78759,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-12,23:16
73058,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-12,16:15
74926,FRT,Freight,5,COR-HWH-ASN,2026-09-12,15:54
40341,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-12,15:06
25007,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-12,22:29
65820,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-12,02:55
25426,SF,Superfast Express,2,COR-HWH-ASN,2026-09-12,22:18
54791,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-12,15:51
43826,PASS,Passenger,4,COR-HWH-ASN,2026-09-12,20:07
14944,FRT,Freight,5,COR-HWH-ASN,2026-09-12,08:24
40497,SF,Superfast Express,2,COR-HWH-ASN,2026-09-12,16:02
45287,PASS,Passenger,4,COR-HWH-ASN,2026-09-12,18:19
82986,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-12,08:42
91434,SF,Superfast Express,2,COR-HWH-ASN,2026-09-12,04:33
35463,PASS,Passenger,4,COR-HWH-ASN,2026-09-12,00:53
98340,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-12,12:24
64689,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-12,14:42
89072,PASS,Passenger,4,COR-HWH-ASN,2026-09-12,10:31
74766,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-12,09:29
13217,PASS,Passenger,4,COR-HWH-ASN,2026-09-12,02:55
40359,FRT,Freight,5,COR-HWH-ASN,2026-09-12,12:50
63509,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-12,23:28
32357,SF,Superfast Express,2,COR-HWH-ASN,2026-09-12,08:50
48570,PASS,Passenger,4,COR-HWH-ASN,2026-09-12,23:14
26263,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-12,14:50
60099,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-12,20:20
85348,SF,Superfast Express,2,COR-HWH-ASN,2026-09-12,09:44
36925,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-12,21:47
29575,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-12,19:15
57731,RAJ,Rajdhani Express,1,COR-HWH-ASN,2026-09-12,19:19
20768,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-12,09:32
69337,MEMU,MEMU/EMU,4,COR-HWH-ASN,2026-09-12,00:33
60697,EXP,Mail/Express,3,COR-HWH-ASN,2026-09-12,22:02
76973,SF,Superfast Express,2,COR-HWH-ASN,2026-09-12,18:37
96424,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-06,06:10
65149,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-06,23:26
63318,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-06,10:16
61408,PASS,Passenger,4,COR-SBC-JTJ,2026-09-06,01:23
89149,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-06,04:18
43699,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-06,20:55
59545,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-06,04:41
62429,PASS,Passenger,4,COR-SBC-JTJ,2026-09-06,06:57
97350,PASS,Passenger,4,COR-SBC-JTJ,2026-09-06,21:27
69273,FRT,Freight,5,COR-SBC-JTJ,2026-09-06,14:18
17509,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-06,10:25
86607,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-06,09:21
88764,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-06,18:38
85837,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-06,22:54
73305,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-06,19:25
52851,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-06,12:13
44407,FRT,Freight,5,COR-SBC-JTJ,2026-09-06,18:54
89518,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-06,13:01
55652,FRT,Freight,5,COR-SBC-JTJ,2026-09-06,19:40
20515,FRT,Freight,5,COR-SBC-JTJ,2026-09-06,00:08
20830,PASS,Passenger,4,COR-SBC-JTJ,2026-09-06,03:46
16799,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-06,20:39
24328,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-06,05:55
31058,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-06,06:31
56696,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-06,21:38
48872,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-06,06:59
33306,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-06,02:43
38239,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-06,10:37
78917,PASS,Passenger,4,COR-SBC-JTJ,2026-09-06,20:06
17447,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-06,00:16
95510,FRT,Freight,5,COR-SBC-JTJ,2026-09-06,05:39
66843,PASS,Passenger,4,COR-SBC-JTJ,2026-09-06,17:14
74388,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-07,02:12
66467,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-07,10:39
80585,PASS,Passenger,4,COR-SBC-JTJ,2026-09-07,13:42
96624,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,01:18
10638,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,21:12
72934,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-07,17:27
57234,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-07,20:24
58047,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,05:55
19741,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,02:29
73004,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-07,22:07
32991,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-07,00:49
36081,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-07,21:03
67304,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-07,07:34
85103,PASS,Passenger,4,COR-SBC-JTJ,2026-09-07,21:46
27399,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-07,11:07
25330,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,05:35
12134,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-07,01:20
10184,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-07,04:17
59274,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,11:37
65810,PASS,Passenger,4,COR-SBC-JTJ,2026-09-07,18:39
79050,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-07,15:03
45120,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-07,23:14
70563,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-07,23:00
90528,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-07,21:48
40269,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,04:21
27085,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-07,08:10
89883,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-07,14:46
56479,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,20:14
80231,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,01:30
67423,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,05:00
84379,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,13:55
91109,FRT,Freight,5,COR-SBC-JTJ,2026-09-07,07:12
64325,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-08,00:17
12002,PASS,Passenger,4,COR-SBC-JTJ,2026-09-08,12:25
70237,PASS,Passenger,4,COR-SBC-JTJ,2026-09-08,03:59
51815,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-08,06:57
73236,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-08,09:58
88243,PASS,Passenger,4,COR-SBC-JTJ,2026-09-08,19:06
66739,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-08,03:35
86326,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-08,11:48
91132,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-08,16:05
52995,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-08,22:33
59831,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-08,13:52
55678,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-08,08:06
30698,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-08,23:58
90252,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-08,12:00
93404,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-08,01:26
67235,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-08,13:34
57511,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-08,16:52
98296,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-08,06:14
48634,FRT,Freight,5,COR-SBC-JTJ,2026-09-08,10:37
45776,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-08,10:49
91787,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-08,17:52
33756,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-08,03:05
48368,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-08,01:17
86902,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-08,23:29
67155,FRT,Freight,5,COR-SBC-JTJ,2026-09-08,23:19
75316,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-08,04:09
18727,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-08,20:24
95469,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-08,04:59
51417,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-08,18:26
72827,PASS,Passenger,4,COR-SBC-JTJ,2026-09-08,11:30
30519,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-08,11:57
15635,PASS,Passenger,4,COR-SBC-JTJ,2026-09-08,22:43
29622,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-09,01:47
84975,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-09,04:20
70666,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-09,21:25
66005,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-09,08:45
21403,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-09,02:05
75035,PASS,Passenger,4,COR-SBC-JTJ,2026-09-09,18:05
17311,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-09,02:15
30615,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-09,21:45
67052,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-09,13:32
52898,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-09,14:11
92790,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-09,23:44
23760,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-09,14:51
89475,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-09,10:34
93213,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-09,11:08
83996,FRT,Freight,5,COR-SBC-JTJ,2026-09-09,17:20
18673,PASS,Passenger,4,COR-SBC-JTJ,2026-09-09,14:20
46158,FRT,Freight,5,COR-SBC-JTJ,2026-09-09,20:42
25904,PASS,Passenger,4,COR-SBC-JTJ,2026-09-09,21:01
25396,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-09,04:44
97469,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-09,01:42
14334,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-09,13:11
37268,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-09,12:20
32068,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-09,19:08
98670,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-09,14:41
96903,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-09,03:07
34136,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-09,21:19
47787,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-09,16:26
28961,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-09,13:13
28823,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-09,11:15
47535,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-09,21:16
37823,PASS,Passenger,4,COR-SBC-JTJ,2026-09-09,14:20
64086,PASS,Passenger,4,COR-SBC-JTJ,2026-09-09,07:45
93232,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-10,16:27
14099,PASS,Passenger,4,COR-SBC-JTJ,2026-09-10,17:53
40580,PASS,Passenger,4,COR-SBC-JTJ,2026-09-10,14:11
36469,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-10,20:46
34236,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-10,21:25
33430,PASS,Passenger,4,COR-SBC-JTJ,2026-09-10,08:54
47948,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-10,23:19
92565,PASS,Passenger,4,COR-SBC-JTJ,2026-09-10,22:59
48180,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-10,00:23
82370,FRT,Freight,5,COR-SBC-JTJ,2026-09-10,09:16
98023,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-10,05:55
17084,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-10,14:29
63276,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-10,09:34
12655,PASS,Passenger,4,COR-SBC-JTJ,2026-09-10,05:56
57670,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-10,06:48
10218,PASS,Passenger,4,COR-SBC-JTJ,2026-09-10,19:36
47471,FRT,Freight,5,COR-SBC-JTJ,2026-09-10,02:52
44307,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-10,17:15
88681,FRT,Freight,5,COR-SBC-JTJ,2026-09-10,23:05
80600,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-10,10:56
64888,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-10,18:25
78024,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-10,22:43
38897,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-10,10:16
26411,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-10,06:10
70692,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-10,16:47
22770,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-10,05:32
69429,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-10,09:25
30337,PASS,Passenger,4,COR-SBC-JTJ,2026-09-10,07:33
96181,FRT,Freight,5,COR-SBC-JTJ,2026-09-10,12:21
34507,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-10,11:33
80509,PASS,Passenger,4,COR-SBC-JTJ,2026-09-10,03:24
20086,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-10,04:04
29851,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-11,22:36
24842,PASS,Passenger,4,COR-SBC-JTJ,2026-09-11,13:40
11745,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-11,15:23
13879,PASS,Passenger,4,COR-SBC-JTJ,2026-09-11,06:49
98177,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-11,01:07
28651,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-11,03:39
86524,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-11,12:09
47249,FRT,Freight,5,COR-SBC-JTJ,2026-09-11,15:42
83309,PASS,Passenger,4,COR-SBC-JTJ,2026-09-11,22:01
39076,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-11,21:16
43124,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-11,08:11
95984,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-11,03:34
13841,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-11,23:23
35402,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-11,12:31
98591,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-11,20:37
76201,PASS,Passenger,4,COR-SBC-JTJ,2026-09-11,15:15
52988,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-11,11:49
10553,FRT,Freight,5,COR-SBC-JTJ,2026-09-11,08:54
17045,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-11,05:27
66435,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-11,19:48
42261,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-11,02:29
12853,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-11,17:35
58022,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-11,04:52
43724,FRT,Freight,5,COR-SBC-JTJ,2026-09-11,11:28
80716,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-11,20:00
21646,PASS,Passenger,4,COR-SBC-JTJ,2026-09-11,06:55
95694,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-11,09:57
75620,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-11,00:06
11935,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-11,12:53
84798,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-11,23:36
52481,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-11,22:44
65721,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-11,10:05
12838,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-12,07:05
88976,PASS,Passenger,4,COR-SBC-JTJ,2026-09-12,08:34
46994,FRT,Freight,5,COR-SBC-JTJ,2026-09-12,21:12
42643,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-12,05:22
48977,FRT,Freight,5,COR-SBC-JTJ,2026-09-12,09:02
33652,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-12,11:57
92804,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-12,00:30
46417,PASS,Passenger,4,COR-SBC-JTJ,2026-09-12,03:10
56894,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-12,06:54
73253,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-12,12:26
90984,PASS,Passenger,4,COR-SBC-JTJ,2026-09-12,17:49
91141,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-12,06:14
54383,FRT,Freight,5,COR-SBC-JTJ,2026-09-12,09:17
70941,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-12,18:48
84828,FRT,Freight,5,COR-SBC-JTJ,2026-09-12,22:04
40374,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-12,20:53
52591,PASS,Passenger,4,COR-SBC-JTJ,2026-09-12,09:37
84039,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-12,00:57
29121,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-12,18:10
77818,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-12,23:17
11431,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-12,10:42
72241,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-12,17:57
96127,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-12,03:58
42483,MEMU,MEMU/EMU,4,COR-SBC-JTJ,2026-09-12,18:31
32735,SF,Superfast Express,2,COR-SBC-JTJ,2026-09-12,07:55
13974,PASS,Passenger,4,COR-SBC-JTJ,2026-09-12,14:27
95222,FRT,Freight,5,COR-SBC-JTJ,2026-09-12,09:41
22636,PASS,Passenger,4,COR-SBC-JTJ,2026-09-12,13:21
39123,FRT,Freight,5,COR-SBC-JTJ,2026-09-12,04:14
41812,RAJ,Rajdhani Express,1,COR-SBC-JTJ,2026-09-12,02:21
14966,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-12,01:28
93962,EXP,Mail/Express,3,COR-SBC-JTJ,2026-09-12,19:19
12998,MEMU,MEMU/EMU,4,COR-BSL-NGP,2026-09-06,08:42
44648,PASS,Passenger,4,COR-BSL-NGP,2026-09-06,15:09
88033,SF,Superfast Express,2,COR-BSL-NGP,2026-09-06,20:31
17527,FRT,Freight,5,COR-BSL-NGP,2026-09-06,08:32
